latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.728155,-80.241834,"25.728155, -80.241834","<a href=""https://www.google.com/maps/dir/Current+Location/25.728155, -80.241834"" target=""_blank"">Get directions</a>",Cocowalk,Shoppings,images/shopping.png,"101,95","Shopping Centers,Main Shopping Districts",Do the Walk,"The atmosphere on this shopping and dining strip rivals Ocean Drive or Lincoln Road for energy, but unlike some of Miami's heavily trafficked shopping areas, CocoWalk also retains the quaint flavor of a small village. Dozens of shops and restaurants line the street. Live entertainment appears periodically, and minstrels wander the streets. A 16-screen AMC movie theater is joined by such favorites as White House/Black Market, GAP and Victoria's Secret.",3015 Grand Avenue,,Miami,FL,United States,33133,Coconut Grove,+1 305 444 0777,http://www.cocowalk.net/,"Mo to th from 10:00 AM to 10:00 PM,Fr to Sa from 10:00 AM to 11:00 PM",http://cityseekr.com/miami/shopping/poi-cocowalk-27694.html,,,
25.763149,-80.1906769,"25.763149, -80.1906769","<a href=""https://www.google.com/maps/dir/Current+Location/25.763149, -80.1906769"" target=""_blank"">Get directions</a>",Coffee Zone,Restaurants,images/food-beverages.png,156,Breakfast & Brunch,Coffee & Meals,"Tucked away in the same building of Consulado De Venezuela and Consulado General de Guatemala, Coffee Zone is a nice breakfast and lunch spot for office goers. their vast menu includes sliders, sandwiches, empanadas, wraps, salads, quesadillas, gyros and more. Feast on Greek Gyro, Texas Burger, Argentinean Empanada, BBQ Pork Ribs, Palomilla Steak, Chicken Parmigiana, Baby Churrasco and Ham Croquette. Take a sip of espresso, mocha, cappuccino or ice coffee with your meal.",1101 Brickell Avenue,,Miami,FL,United States,33131,Downtown Miami,+1 305 374 3790,http://www.ecoffeezone.com/,Mo to Fr from 07:00 AM to 05:00 PM,http://cityseekr.com/miami/restaurants/poi-coffee-zone-855780.html,,,
25.796383,-80.128807,"25.796383, -80.128807","<a href=""https://www.google.com/maps/dir/Current+Location/25.796383, -80.128807"" target=""_blank"">Get directions</a>",Collins Park,Tourist Attractions And Sightseeings,images/attraction.png,"47,40","Day Trips & Walks,Parks, Gardens & Cemeteries",Scenic Walk,"Collins Park is one of the most scenic and picturesque locations and the elite and classy neighborhood. Along the broad side walks, joggers enjoy their strolls. With the sunset and breeze, its a purely blissful experience. Musical events are held in this park. the low rise buildings lining up against the street complete the serene picture.",21st Street and Collins Avenue,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 539 8070,,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-collins-park-371230.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/371230-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/371230-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-3.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-4.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-5.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-6.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-7.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230-8.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/371230.jpg"
25.777221,-80.131345,"25.777221, -80.131345","<a href=""https://www.google.com/maps/dir/Current+Location/25.777221, -80.131345"" target=""_blank"">Get directions</a>",Colony Hotel,Accommodations,images/hotel.png,4,Inexpensive,Relaxing in Style,"For those who want to escape the stressful, corporate environment of the big city, South Beach is the ideal place to do it. the Colony Hotel exemplifies the relaxed spirit of America's Riviera lifestyle. Located at the center of Ocean Drive, the hotel is surrounded on all sides by the best of Miami Beach nightlife, shopping, and dining. the atmosphere in the hotel is one of casual elegance.",736 Ocean Drive,,Miami,FL,United States,33139,,+1 305  673 0088,http://www.colonyhotelsouthbeach.com/,,http://cityseekr.com/miami/accommodation/poi-colony-hotel-23223.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/23223.jpg,,
25.790483,-80.139299,"25.790483, -80.139299","<a href=""https://www.google.com/maps/dir/Current+Location/25.790483, -80.139299"" target=""_blank"">Get directions</a>",Colony theater,Entertainment Venues,images/attraction.png,78,theater,Art Deco Cultural Venue,"Since it's opening in 1934, this art deco movie theater has evolved into a bona fide performing arts venue, featuring a variety of productions including dance, opera, and theater. Occasionally, the house will have a preview showing of a Hollywood film, but for the most part, the building has graduated to a live theater house.",1040 Lincoln Road,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 674 1040,http://www.colonytheatremiamibeach.com/,,http://cityseekr.com/miami/entertainment-venues/poi-colony-theater-39619.html,,,
25.63492,-80.337611,"25.63492, -80.337611","<a href=""https://www.google.com/maps/dir/Current+Location/25.63492, -80.337611"" target=""_blank"">Get directions</a>",Comedy Inn,Entertainment Venues,images/attraction.png,79,Comedy Club,What A Laugh,"For a break from typical Miami nightlife, head over to the Comedy Inn. Located within the Quality Inn South at the Falls, this space comes alive with hilarious acts on Fridays. Grab a table and a drink and enjoy the comedy stylings of the Comedy Inn's resident comedians as well as some special acts. the Comedy Inn also sometimes hosts special theme nights like Ladies Night and private events. the venue accommodates only 50 guests, so be sure to book your seat well in advance.",14501 South Dixie Highway,"Quality Inn South at the Falls, U.S 1",Miami,FL,United States,33176,Southwest Miami,+1 305 251 2000,http://www.comedyinn.com/,,http://cityseekr.com/miami/entertainment-venues/poi-comedy-inn-785660.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/785660.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/785660.jpg
25.80823,-80.27951,"25.80823, -80.27951","<a href=""https://www.google.com/maps/dir/Current+Location/25.80823, -80.27951"" target=""_blank"">Get directions</a>",Comfort Inn & Suites Miami Airport,Accommodations,images/hotel.png,2,Expensive,,,5301 N.W. 36th St.,,Miami Springs,FL,United States,33166,,,,,http://cityseekr.com/miami/accommodation/poi-comfort-inn-suites-miami-airport-449482.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/449482.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/449482.jpg
25.783342,-80.131145,"25.783342, -80.131145","<a href=""https://www.google.com/maps/dir/Current+Location/25.783342, -80.131145"" target=""_blank"">Get directions</a>",Comfort Inn & Suites South Beach,Accommodations,images/hotel.png,2,Expensive,Spoil Yourself,"Built in 1929, La Flora features spacious room with hand crafted furniture, marble bathrooms and oversized tubs. Suites have separate living, dining and sleeping areas. Fresh flowers greet each visitor and a multilingual staff is available to meet guests' needs. Nestled in the heart of South Beach, La Flora is just steps away from the beach, shopping, nightlife, museums and restaurants.",1238 Collins Avenue,,Miami,FL,United States,33139,,+1 305 531 3406,,,http://cityseekr.com/miami/accommodation/poi-comfort-inn-suites-south-beach-25423.html,,,
25.44373,-80.47394,"25.44373, -80.47394","<a href=""https://www.google.com/maps/dir/Current+Location/25.44373, -80.47394"" target=""_blank"">Get directions</a>",Comfort Inn Florida City,Accommodations,images/hotel.png,3,Moderate,,,333 S.E. 1st Ave.,,Florida City,FL,United States,33034,,,,,http://cityseekr.com/miami/accommodation/poi-comfort-inn-florida-city-441581.html,,,
25.73291,-80.38252,"25.73291, -80.38252","<a href=""https://www.google.com/maps/dir/Current+Location/25.73291, -80.38252"" target=""_blank"">Get directions</a>",Comfort Suites Miami,Accommodations,images/hotel.png,2,Expensive,,,3901 SW 117 Avenue,,Miami,FL,United States,33175,,,,,http://cityseekr.com/miami/accommodation/poi-comfort-suites-miami-449978.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/449978.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/449978.jpg
25.778495,-80.188121,"25.778495, -80.188121","<a href=""https://www.google.com/maps/dir/Current+Location/25.778495, -80.188121"" target=""_blank"">Get directions</a>",Comics,Shoppings,images/shopping.png,"226,243,109","Souvenirs,Specialty,Toys",Teen Idols and Cartoon Classics,"At this poster store teen idols, classic rock stars and cartoon characters grace the walls and fill the bins below. Other merchandise includes t-shirts, stuffed animals, hats and more. this store is very popular with children and Betty Boop fans!",401 Biscayne Boulevard,Bayside Marketplace,Miami,FL,United States,33132,Downtown Miami,+1 305 350 9771,http://www.baysidemarketplace.com/,"Mo to th from 10:00 AM to 10:00 PM,Fr to Sa from 10:00 AM to 11:00 PM,Su from 11:00 AM to 09:00 PM",http://cityseekr.com/miami/shopping/poi-comics-35197.html,,,
25.72735,-80.24464,"25.72735, -80.24464","<a href=""https://www.google.com/maps/dir/Current+Location/25.72735, -80.24464"" target=""_blank"">Get directions</a>",Commodore Inn the Grove,Accommodations,images/hotel.png,2,Expensive,,,3162 Commodore Plaza,,Miami,FL,United States,33133-5815,Coconut Grove,,,,http://cityseekr.com/miami/accommodation/poi-commodore-inn-the-grove-451662.html,,,
25.783685,-80.132119,"25.783685, -80.132119","<a href=""https://www.google.com/maps/dir/Current+Location/25.783685, -80.132119"" target=""_blank"">Get directions</a>",Community Family thrift Shop,Shoppings,images/shopping.png,"221,111","Secondhand,Other",Cheap Finds,"If you look very carefully, you can find plenty of useful and presentable items at Community Family thrift Shop. the store carries costume jewelry, clothing for men, women and children, shoes, handbags, dishware, and assorted knick-knacks. there are large and varied selections of evening clothes and gowns. the upstairs is devoted to second-hand furniture. the furniture selection, some of it art deco, changes weekly; you can furnish an entire one-bedroom apartment.",1261 Washington Avenue,,Miami,FL,United States,33139,,+1 305 534 6819,,,http://cityseekr.com/miami/shopping/poi-community-family-thrift-shop-62066.html,,,
25.778671,-80.131032,"25.778671, -80.131032","<a href=""https://www.google.com/maps/dir/Current+Location/25.778671, -80.131032"" target=""_blank"">Get directions</a>",Compass Cafe,Restaurants,images/food-beverages.png,"131,172,179","Italian,Alfresco,Dine With A View",Light Patio Dining,"Located in the Waldorf Towers, the Compass Caf&egrave; (connected to the Compass Market) offers patio dining and oceanfront people-watching in a relaxed atmosphere. Open for breakfast, lunch, and dinner, the Caf&egrave; provides a variety of salads, soups, pasta, and pizzas at moderate prices. the extensive drink menu is ideal for Miami heat: it includes juices and blended fruit drinks (non-alcoholic) as well as a full selection of cocktails.",860 Ocean Drive,,Miami,FL,United States,33139,,+1 305 673 2906,http://www.waldorftowers.com/aboutus.html,Mo to Su from 08:00 AM to 12:00 AM,http://cityseekr.com/miami/restaurants/poi-compass-cafe-22108.html,,,
25.760755,-80.191725,"25.760755, -80.191725","<a href=""https://www.google.com/maps/dir/Current+Location/25.760755, -80.191725"" target=""_blank"">Get directions</a>",Conrad Miami,Accommodations,images/hotel.png,1,Very Expensive/Deluxe,Bask in Luxury,"Conrad Miami is a premier luxury hotel in downtown Miami that offers the best in hospitality and comforts. Located in a concave glass and steel building, the guest-rooms have a minimalist and contemporary decor and are well-equipped with the latest modern amenities. Most of the rooms also offer stunning views of the Biscayne Bay and spectacular Florida sunsets. there's also a spa, two tennis courts, a rooftop pool and a hot tub for guests to relax and rejuvenate. An array of dining options include the Atrio, which serves a well-crafted American food menu, and the Bar at Level 25. the Conrad is close to the South Beach, Coconut Grove and Key Biscayne and just a 15-minute drive from the Miami International Airport.",1395 Brickell Avenue,,Miami,FL,United States,33131,Downtown Miami,+1 305 503 6500,http://conradhotels3.hilton.com/en/hotels/florida/conrad-miami-MIACICI/index.html,,http://cityseekr.com/miami/accommodation/poi-conrad-miami-347238.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/347238.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/347238.jpg
25.790183,-80.137488,"25.790183, -80.137488","<a href=""https://www.google.com/maps/dir/Current+Location/25.790183, -80.137488"" target=""_blank"">Get directions</a>",Consign of the Times,Shoppings,images/shopping.png,"221,223","Secondhand,Women's",Upscale Resale,"Established in 2001, Consign of the Times gives women unbelievable new wardrobes that could easily be straight off the runway, at very real, affordable prices. the designer list at this store is extensive, including Judith Leiber, Miriam Haskell, Tory Burch, Christian Dior and Roger Vivier, among many others. Visit Consign of the Times for a chic new look.",1635 Jefferson Avenue,,Miami Beach,FL,United States,33139,,+1 305 535 0811  / +1 305 535 0815,http://www.consignofthetimes.com/,Mo to Su from 11:00 AM to 09:00 PM,http://cityseekr.com/miami/shopping/poi-consign-of-the-times-825922.html,,,
25.8274,-80.187174,"25.8274, -80.187174","<a href=""https://www.google.com/maps/dir/Current+Location/25.8274, -80.187174"" target=""_blank"">Get directions</a>",Consignment Bar,Shoppings,images/shopping.png,"223,221","Women's,Secondhand",Affordable Designerwear,"Looking at all the Chanel, Louis Vuitton, Balenciaga, Prada and Gucci, one would find it hard to believe the Consignment Bar is a second-hand store; only a look at the strangely affordable price tags drives home the reality. Everything in the store, be it clothes, shoes, bags or accessories, is in excellent condition, and is sure to give your wardrobe a brand new look.",5580 North East 4th Court,"Suite 4a, the 55th Street Station",Miami,FL,United States,33137,Little Havana/Calle Ocho,+1 305 751 9996,http://consignmentbar.com/,"Tu to th from 12:00 PM to 07:00 PM,Fr to Sa from 12:00 PM to 09:00 PM,Su from 12:00 PM to 05:00 PM",http://cityseekr.com/miami/shopping/poi-consignment-bar-825916.html,,,
